time,temp,zones,experiment
663.0000000000146,1093.70688188023,1,8
665.0000000000073,1093.79316401792,1,8
667.0000000000146,1093.88115345182,1,8
669.0000000000073,1093.96997030332,1,8
671.0,1094.03849156479,1,8
673.0000000000073,1094.1213925265,1,8
674.0000000000146,1094.16368838509,1,8
676.0000000000073,1094.2457497494,1,8
678.0000000000073,1094.31510451095,1,8
680.0,1094.4081511641,1,8
682.0000000000146,1094.46228657137,1,8
684.0000000000073,1094.53841345851,1,8
686.0000000000146,1094.62553497573,1,8
688.0000000000073,1094.70251356127,1,8
690.0,1094.76172051531,1,8
692.0000000000073,1094.85052958358,1,8
693.0000000000146,1094.8818153602,1,8
695.0000000000073,1094.94610323071,1,8
697.0000000000073,1095.03151740458,1,8
699.0,1095.10509806373,1,8
701.0000000000146,1095.19136361581,1,8
703.0000000000073,1095.26833317717,1,8
705.0000000000146,1095.31823038088,1,8
707.0000000000073,1095.40955784388,1,8
709.0,1095.46283633386,1,8
711.0000000000073,1095.53726455604,1,8
712.0000000000146,1095.5685458861,1,8
714.0000000000073,1095.6294335399,1,8
716.0000000000073,1095.70977024434,1,8
718.0,1095.75628881497,1,8
720.0000000000146,1095.85522702662,1,8
722.0000000000073,1095.93132351216,1,8
724.0000000000146,1095.99897980171,1,8
726.0000000000073,1096.05732529978,1,8
728.0,1096.10805994473,1,8
730.0000000000073,1096.21121029708,1,8
731.0000000000073,1096.24418683037,1,8
733.0000000000073,1096.29153735799,1,8
735.0000000000073,1096.37779023004,1,8
737.0,1096.45473248497,1,8
739.0000000000146,1096.48769890878,1,8
741.0000000000073,1096.59931298517,1,8
743.0000000000146,1096.64749707431,1,8
745.0000000000073,1096.6931527278,1,8
747.0000000000073,1096.78446274838,1,8
749.0000000000073,1096.83857158107,1,8
750.0000000000073,1096.88338000247,1,8
752.0000000000073,1096.94341418578,1,8
754.0000000000073,1097.00004905023,1,8
756.0,1097.0913617646,1,8
758.0000000000146,1097.1513764748,1,8
760.0000000000073,1097.21478887603,1,8
762.0000000000146,1097.2672021827,1,8
764.0000000000073,1097.31707038441,1,8
766.0000000000073,1097.4109131959,1,8
768.0000000000073,1097.48614844843,1,8
769.0000000000073,1097.49543865359,1,8
771.0000000000073,1097.5706726021,1,8
773.0000000000073,1097.64168731301,1,8
775.0,1097.69578662535,1,8
777.0000000000146,1097.77946186514,1,8
779.0000000000073,1097.8200437132,1,8
781.0000000000146,1097.88765683684,1,8
783.0000000000073,1097.97472669042,1,8
785.0000000000073,1098.03557577186,1,8
787.0,1098.09558732021,1,8
788.0000000000073,1098.12771432664,1,8
790.0000000000073,1098.19363277205,1,8
792.0000000000073,1098.25279717993,1,8
794.0,1098.29928299842,1,8
796.0000000000146,1098.38633707054,1,8
798.0000000000073,1098.43620229784,1,8
800.0000000000146,1098.50297019668,1,8
802.0000000000073,1098.53508607691,1,8
804.0000000000073,1098.5815776662,1,8
806.0,1098.61452971795,1,8
807.0000000000073,1098.64580818527,1,8
809.0000000000073,1098.67961338341,1,8
811.0000000000073,1098.71594526012,1,8
813.0,1098.74129881773,1,8
815.0000000000146,1098.7683509191,1,8
817.0000000000073,1098.81482339328,1,8
819.0000000000146,1098.82919013559,1,8
821.0000000000073,1098.86468425965,1,8
823.0000000000073,1098.85623330103,1,8
825.0,1098.85285291351,1,8
826.0000000000073,1098.87567048408,1,8
828.0,1098.87651557725,1,8
830.0000000000073,1098.88581159248,1,8
832.0,1098.89342586092,1,8
834.0000000000146,1098.89764285911,1,8
836.0000000000073,1098.87059992202,1,8
838.0000000000146,1098.88243967627,1,8
840.0000000000073,1098.89257231977,1,8
842.0000000000073,1098.8773691212,2,8
844.0,1098.87567048408,2,8
845.0000000000073,1098.85369801061,2,8
847.0,1098.83848624053,2,8
849.0000000000073,1098.81229653249,2,8
851.0,1098.82497307853,2,8
853.0000000000146,1098.81566849693,2,8
855.0000000000073,1098.79200553956,2,8
857.0000000000146,1098.76242668224,2,8
859.0000000000073,1098.7556657755,2,8
861.0000000000073,1098.73453788186,2,8
863.0,1098.70326843213,2,8
864.0000000000073,1098.6872110696,2,8
866.0,1098.66692801015,2,8
868.0000000000073,1098.65087052854,2,8
870.0,1098.60692346767,2,8
872.0000000000146,1098.57143592831,2,8
874.0000000000073,1098.55536968222,2,8
876.0000000000146,1098.53677638056,2,8
878.0000000000073,1098.5038238057,2,8
880.0000000000073,1098.47677869527,2,8
882.0,1098.4547959814,2,8
883.0000000000073,1098.43197645082,2,8
885.0,1098.3947972915,2,8
887.0000000000073,1098.34238763546,2,8
889.0,1098.33478941426,2,8
891.0000000000146,1098.29759261276,2,8
893.0000000000073,1098.25787683359,2,8
895.0000000000073,1098.21729862108,2,8
897.0000000000073,1098.16912159339,2,8
899.0000000000073,1098.12686910423,2,8
901.0,1098.09896823059,2,8
902.0000000000073,1098.09727777569,2,8
904.0,1098.0178341885,2,8
906.0000000000073,1097.99923039136,2,8
908.0,1097.96120269108,2,8
910.0000000000146,1097.92991984667,2,8
912.0000000000073,1097.88090317398,2,8
914.0000000000073,1097.85469143531,2,8
916.0000000000073,1097.81074567324,2,8
918.0000000000073,1097.77523545041,2,8
920.0,1097.71775584677,2,8
921.0000000000073,1097.71945488593,2,8
923.0,1097.67126449574,2,8
925.0000000000073,1097.63576171126,2,8
927.0,1097.58336081996,2,8
929.0000000000146,1097.55123023222,2,8
931.0000000000073,1097.49713777018,2,8
933.0000000000073,1097.48698532842,2,8
935.0000000000073,1097.40414196622,2,8
937.0000000000073,1097.3804721756,2,8
939.0,1097.3551115581,2,8
940.0000000000073,1097.32468709652,2,8
942.0,1097.2832557585,2,8
944.0000000000073,1097.2097081368,2,8
946.0,1097.19533663276,2,8
948.0000000000146,1097.13870404019,2,8
950.0000000000073,1097.12263308003,2,8
952.0000000000073,1097.07276288753,2,8
954.0000000000073,1097.02119290217,2,8
956.0000000000073,1096.97891356065,2,8
958.0,1096.94341418578,2,8
959.0000000000073,1096.89691544632,2,8
961.0,1096.87999824921,2,8
963.0000000000073,1096.80982633866,2,8
965.0,1096.78023547047,2,8
967.0000000000146,1096.74388072873,2,8
969.0000000000073,1096.70330682503,2,8
971.0000000000073,1096.63566035339,2,8
973.0000000000073,1096.60691391113,2,8
975.0000000000073,1096.56971238045,2,8
977.0,1096.5299825221,2,8
978.0000000000073,1096.51221854543,2,8
980.0,1096.46740670209,2,8
982.0000000000073,1096.41752133349,2,8
984.0,1096.36594439654,2,8
986.0000000000146,1096.32874101985,2,8
988.0000000000073,1096.27378096428,2,8
990.0000000000073,1096.24926012329,2,8
992.0,1096.19599028304,2,8
994.0000000000073,1096.16048518687,2,8
996.0,1096.09453075798,2,8
997.0000000000073,1096.09030287938,2,8
999.0,1096.04125076235,2,8
1001.0000000000073,1096.01841992321,2,8
1003.0,1095.95331761767,2,8
1005.0000000000146,1095.91441986227,2,8
1007.0000000000073,1095.88144108591,2,8
1009.0000000000073,1095.824776259,2,8
1011.0,1095.77572991031,2,8
1013.0000000000073,1095.74782400744,2,8
1015.0,1095.68610065281,2,8
1016.0000000000073,1095.67763572256,2,8
1018.0,1095.63619878748,2,8
1020.0000000000073,1095.57615688473,2,8
1022.0,1095.5296450395,2,8
1024.0000000000146,1095.49413505881,2,8
1026.0000000000073,1095.47890433468,2,8
1028.0000000000073,1095.40871214883,2,8
1030.0,1095.36643566477,2,8
1032.0000000000073,1095.34190177246,2,8
1034.0,1095.30807338168,2,8
1035.0000000000073,1095.26156741497,2,8
1037.0,1095.22603855073,2,8
1039.0000000000073,1095.19643801208,2,8
1041.0,1095.16515427424,2,8
1043.0000000000146,1095.10763530784,2,8
1045.0000000000073,1095.05942744177,2,8
1047.0000000000073,1094.99599530572,2,8
1049.0,1094.97569684616,2,8
1051.0000000000073,1094.92834189966,2,8
1053.0,1094.88858165449,2,8
1054.0000000000073,1094.86574537321,2,8
1056.0,1094.83192210467,2,8
1058.0000000000073,1094.80315649264,2,8
1060.0,1094.73211712916,2,8
1062.0000000000146,1094.68136804436,2,8
1064.0000000000073,1094.63060996703,2,8
1066.0000000000073,1094.63823090226,2,8
1068.0,1094.56632634909,2,8
1070.0000000000073,1094.5299549749,2,8
1072.0,1094.47582032811,2,8
